Unnamed: 0_level_0,[117],[21115],[22113],[23111],[2419],[2517],[2615],[2713],[2811],[31114],[3121112],[3122110],[312318],[312416],[312514],[312612],[3127],[32111],[322119],[322217],[322315],[322413],[322511],[3318],[332116],[332214],[332312],[3324],[3415],[342113],[342211],[3512],[3521],[41113],[4121111],[412219],[412317],[412415],[412513],[412611],[4131110],[41312118],[41312216],[41312314],[41312412],[413125],[413217],[41322115],[41322213],[41322311],[413314],[41332112],[413322],[413411],[4219],[422117],[422215],[422313],[422411],[423116],[42312114],[42312212],[423123],[423213],[42322111],[4233],[4315],[432113],[432211],[433112],[433121],[4411],[51112],[5121110],[512218],[512316],[512414],[512512],[5126],[513119],[51312117],[51312215],[51312313],[51312411],[513216],[51322114],[51322212],[513223],[513313],[51332111],[5134],[514118],[51412116],[51412214],[51412312],[514124],[51413115],[5141312113],[5141312211],[51413212],[51413221],[514214],[51422112],[514222],[51423111],[5143],[5217],[522115],[522213],[522311],[523114],[52312112],[523122],[523211],[524113],[52412111],[524131],[5312],[5321],[61111],[612119],[612217],[612315],[612413],[612511],[613118],[61312116],[61312214],[61312312],[613124],[613215],[61322113],[61322211],[613312],[613321],[614117],[61412115],[61412213],[61412311],[61413114],[6141312112],[61413122],[61413211],[614213],[61422111],[614231],[615116],[61512114],[61512212],[615123],[61513113],[6151312111],[615132],[61514112],[61514121],[615211],[6215],[622113],[622211],[623112],[623121],[624111],[6251],[71110],[712118],[712216],[712314],[712412],[7125],[713117],[71312115],[71312213],[71312311],[713214],[71322112],[713222],[713311],[714116],[71412114],[71412212],[714123],[71413113],[7141312111],[714132],[714212],[714221],[715115],[71512113],[71512211],[71513112],[71513121],[71514111],[7152],[716114],[71612112],[716122],[71613111],[716141],[7213],[722111],[7231],[8119],[812117],[812215],[812313],[812411],[813116],[81312114],[81312212],[813123],[813213],[81322111],[8133],[814115],[81412113],[81412211],[81413112],[81413121],[814211],[815114],[81512112],[815122],[81513111],[815141],[816113],[81612111],[816131],[817112],[817121],[8211],[9118],[912116],[912214],[912312],[9124],[913115],[91312113],[91312211],[913212],[913221],[914114],[91412112],[914122],[91413111],[9142],[915113],[91512111],[915131],[916112],[916121],[917111],[9181],[10117],[1012115],[1012213],[1012311],[1013114],[101312112],[1013122],[1013211],[1014113],[101412111],[1014131],[1015112],[1015121],[1016111],[10171],[11116],[1112114],[1112212],[11123],[1113113],[111312111],[11132],[1114112],[1114121],[1115111],[11161],[12115],[1212113],[1212211],[1213112],[1213121],[1214111],[12151],[13114],[1312112],[13122],[1313111],[13141],[14113],[1412111],[14131],[15112],[15121],[16111],[171]
s[423116],433160,-89180,11648,-1092,504,-140,-80,140,-280,28028,-308,-532,-84,60,-20,-20,140,-2002,490,14,-30,30,10,-154,-8,2,-12,-18,11,7,-1,5,-5,-11648,252,56,-28,48,-20,40,532,-84,20,-4,-12,-20,-14,-6,2,2,-2,0,2,1,56,28,-32,4,8,20,4,4,4,2,-2,2,-16,4,-8,-4,4,8,3290,-70,98,-22,-6,10,-30,-112,-28,8,-4,0,23,5,-1,5,-4,2,-4,-98,2,6,2,-2,-8,-4,0,1,-1,6,-2,-2,0,-6,70,-10,-2,-2,-2,2,-2,-2,2,2,2,0,0,-462,-42,-14,-2,2,-10,42,0,-2,4,2,-3,-3,1,-3,3,14,6,-2,-2,2,0,-2,-1,-2,2,-2,-7,3,1,3,2,0,2,-1,1,-2,-5,-1,-1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,2,0,6,-1,1,-1,2,-2,-2,0,2,1,2,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,-3,-1,-3,0,0,0,1,-1,1,0,5,1,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
s[422411],680680,-110110,16016,-1518,360,-270,240,-126,168,2002,-946,-514,90,-6,-42,6,-126,1375,335,-25,15,15,15,-305,5,-13,-15,-9,40,8,8,-20,20,8866,-44,58,-12,2,4,-6,-764,-20,-8,0,-4,4,55,-5,7,3,-17,1,-5,-8,196,14,12,-2,4,-2,2,-6,-2,7,-1,7,-18,0,6,0,0,0,-4455,135,21,27,-15,15,45,162,-36,6,0,-6,0,0,0,0,0,0,0,21,-9,-7,3,-3,6,0,2,0,0,1,-1,-3,-2,-3,-15,5,1,-3,-3,-1,1,0,1,1,1,0,0,825,-15,-15,-15,9,-15,-15,15,-3,3,9,0,0,0,6,-6,-15,5,1,-3,-3,-1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,-28,0,8,-4,-4,21,-1,-3,-1,3,-1,3,3,-10,-2,2,2,-1,1,-1,0,0,4,2,0,1,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,-28,14,-4,-2,4,-10,2,2,-2,-1,-1,-1,6,0,-2,0,0,0,-3,-1,1,0,1,1,1,1,0,0,0,-35,5,5,-3,-3,-5,-1,-1,-2,2,1,1,1,1,1,0,0,0,0,0,0,-1,15,-5,-1,3,3,1,-1,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[422313],848640,-156000,22464,-2400,384,-480,320,-224,0,23088,-1200,-432,240,48,-48,80,112,-672,240,-144,0,0,-48,-24,60,0,12,24,-24,-12,0,30,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2640,0,-16,0,-16,0,-80,168,0,8,0,8,-12,0,-4,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20,0,4,0,-2,0,-2,-2,0,0,0,0,0,1200,96,0,-16,16,0,-120,12,0,-4,-8,0,0,0,-6,6,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,4,0,2,0,0,0,0,8,4,0,2,-2,0,-2,-264,-40,8,8,-8,24,30,-10,2,2,0,2,-4,-3,0,0,0,0,0,0,0,0,0,6,0,-2,0,0,0,1,-4,-2,0,-1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,-4,0,2,0,2,2,0,0,0,0,0,0,-1,-10,2,2,-2,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[422215],556920,-122850,19032,-1890,360,-370,360,-210,280,37674,-2430,-426,150,18,-70,30,-210,-1431,405,-111,21,9,5,-63,27,-3,-9,9,-18,0,6,0,0,-12870,660,-30,12,-38,20,-30,540,-36,24,0,4,20,-27,-3,-3,-3,9,3,-3,0,-84,-14,-4,2,-4,6,-2,2,2,-3,1,-3,6,0,-2,0,0,0,2805,-75,37,5,5,5,85,-111,-15,-11,5,-7,24,0,4,-4,-3,-3,-3,-35,5,5,-3,-3,-5,-1,-1,-2,2,1,1,1,1,1,40,0,-8,0,4,0,4,4,0,0,0,0,0,-45,27,-13,3,3,-5,-21,9,-1,-3,3,-6,0,2,0,0,15,-5,-1,3,3,1,-1,0,-1,-1,-1,-10,2,2,-2,-1,-1,-1,0,0,0,6,0,-2,0,0,0,1,-252,-28,-8,0,-4,-20,21,-1,1,3,-3,-1,1,0,10,2,-2,-2,1,-1,1,0,0,-2,2,2,1,-1,0,-2,-3,-1,1,0,1,0,0,0,84,14,4,-2,4,-6,2,-2,-2,3,-1,3,-6,0,2,0,0,0,-1,-1,-1,-1,-1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-2,2,2,-1,1,-1,0,0,0,-1,6,0,-2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s[422117],209440,-56980,10648,-924,144,-260,200,-140,0,26026,-3058,-302,102,42,-50,50,70,220,428,-92,12,12,-20,-224,26,-8,-6,0,16,2,4,-5,5,-12232,1188,16,44,-24,20,0,-22,-90,10,-10,-6,-10,20,0,4,8,-10,0,-2,-4,112,-28,-8,12,0,22,2,-2,-6,4,-4,4,-8,-4,0,-2,2,0,4510,-170,-2,-34,14,-10,-50,-134,22,-2,2,2,10,-2,-2,2,1,1,1,-42,18,6,-6,6,-12,0,0,0,0,2,2,2,2,2,30,-10,-2,6,6,2,-2,0,-2,-2,-2,0,0,-1320,-48,-8,8,-8,0,84,-6,4,2,4,-6,0,-2,3,-3,20,0,-4,0,2,0,2,2,0,0,0,-10,2,2,-2,-1,-1,-1,0,0,0,-4,-2,0,-1,1,0,1,252,28,8,0,4,20,-21,1,-1,-3,3,1,-1,0,-10,-2,2,2,-1,1,-1,0,0,2,-2,-2,-1,1,0,2,3,1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-2,0,-6,1,-1,1,-2,2,2,0,-2,-1,-2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,-1,0,-1,-3,-1,1,0,1,0,0,0,0,0,0,0
s[4219],37400,-12650,3080,-330,-24,-90,120,-90,120,7370,-1430,-10,78,18,-30,30,-90,605,97,-67,9,-3,-15,-67,31,-7,3,21,8,-8,8,20,-20,-4070,660,2,12,-38,20,-30,-260,-36,8,0,4,20,13,-3,5,-3,-11,3,-7,-8,140,-14,12,2,-4,14,-2,-6,2,5,1,5,-18,0,6,0,0,0,1925,-175,-35,-15,21,-15,45,35,35,-5,3,3,-10,2,-2,-6,8,-4,8,-35,5,-3,-3,-3,-5,-1,3,-2,2,5,1,-3,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,-825,15,15,15,-9,15,15,-15,3,-3,-9,0,0,0,-6,6,15,-5,-1,3,3,1,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,20,0,-8,4,-20,-15,5,-3,1,3,-1,3,3,-10,2,2,-2,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,-1,-1,-84,-14,-4,2,-4,6,-2,2,2,-3,1,-3,6,0,-2,0,0,0,1,1,1,1,1,-1,-1,-1,0,0,0,14,4,2,0,6,-1,1,-1,2,-2,-2,0,2,1,2,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,1,1,1,0,0,0,0
s[413411],388960,-48620,8008,-1188,48,-60,-40,140,0,-13442,418,118,90,30,-30,-10,-70,748,-224,-68,0,12,0,178,52,-2,0,-6,-32,4,-8,10,10,8008,-1188,-16,-12,24,-20,0,118,90,-10,-6,6,10,-68,0,-4,0,-2,0,2,-8,16,12,8,4,0,10,6,2,-2,4,0,-2,-24,-12,0,-6,6,0,-110,470,-22,-18,18,-10,10,-272,8,8,0,0,-2,-4,2,0,-2,2,-2,-22,-18,-6,-2,-6,8,0,0,2,0,6,2,-2,0,6,70,10,-2,2,-2,-2,-2,-2,-2,2,-2,0,0,-1188,0,12,-16,-4,0,90,0,6,-4,2,0,0,0,0,0,-12,0,4,0,-6,0,-2,0,4,0,-2,-18,0,2,4,0,0,0,-2,0,2,8,-4,0,2,2,0,-2,390,-54,14,2,6,10,-9,-9,-1,-1,6,0,2,3,14,2,-2,2,-1,-1,2,2,-2,-5,1,-1,1,1,-1,0,2,0,-2,-1,2,-2,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,4,-2,0,-6,1,1,1,-2,-2,-2,0,2,1,-2,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[413322],544544,-76076,12584,-1804,208,20,-40,-140,0,-14014,154,14,14,10,50,-10,70,1232,-98,-28,-22,-8,-10,35,37,11,5,19,-28,-8,-4,-10,10,11440,-1320,64,-32,-16,40,0,-140,84,16,-8,-4,-20,-56,-6,4,-2,1,3,1,4,48,-20,8,-4,0,6,-2,2,2,0,-2,3,0,0,0,0,0,0,-1606,564,-6,-4,-22,20,10,-259,-21,9,-1,5,17,-3,-3,-7,5,-3,2,20,-10,4,-2,4,5,-1,1,-1,-1,-2,0,-2,1,0,44,4,4,-4,-4,4,4,2,0,0,0,-6,-6,-1078,-56,14,20,-14,0,119,-11,-1,5,7,2,-2,2,2,-2,-14,-4,-2,0,1,-1,1,-2,2,0,-1,-13,-1,-1,-5,-1,-1,2,1,1,2,8,4,0,2,-2,0,-2,567,-63,-9,9,-9,-15,0,0,0,0,0,0,0,0,9,3,1,3,0,0,0,-1,1,-3,-3,1,0,0,-1,2,0,0,0,0,0,0,0,0,-48,20,-8,4,0,-6,2,-2,-2,0,2,-3,0,0,0,0,0,0,2,0,2,-1,0,-2,0,1,1,-1,0,-28,10,-4,2,4,-1,1,-1,-1,1,-2,0,-2,1,0,2,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[41332112],1050192,-162162,25740,-4158,360,54,36,42,0,-11583,891,297,27,-63,-21,9,-21,0,-324,0,36,0,12,270,0,-18,0,-18,0,0,0,0,0,15444,-2442,216,18,-4,-18,0,351,57,-9,9,-1,9,-72,0,0,0,0,6,0,0,-120,-34,-12,2,0,21,-1,-3,-1,0,-4,6,12,6,0,3,-3,0,-2673,693,-105,-3,15,-11,-9,-243,21,-3,-3,-3,0,6,0,6,0,0,0,49,3,1,3,1,1,-3,1,-2,0,-5,1,3,1,-3,12,-2,0,2,-3,1,-3,0,4,-2,1,-3,3,-1188,0,-12,0,12,0,90,0,-6,0,-6,0,0,0,0,0,0,8,0,0,0,2,0,0,-4,0,2,-18,0,-2,0,0,0,0,0,-2,2,0,0,0,0,0,0,0,843,-35,15,-7,3,5,-33,-5,3,-1,0,-2,0,-3,-5,1,-1,-3,1,1,-2,-1,1,8,0,0,2,0,0,-2,2,0,2,-1,0,-4,0,2,-216,6,4,-6,0,9,3,1,3,0,0,0,-4,-2,0,-1,1,0,-1,1,-1,-1,1,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,-4,2,0,-1,-1,-1,2,2,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[413314],618800,-113750,17940,-3050,344,130,60,-210,0,11375,265,255,-71,-97,25,15,105,-1960,-110,84,46,-16,10,185,-71,-15,1,-7,44,4,12,20,-20,780,-1110,168,14,-28,50,0,825,-57,-15,-1,-7,-25,-12,6,0,2,-3,-3,-3,-12,-264,26,12,-10,0,3,5,3,5,0,2,-3,-12,-6,0,-3,3,0,-275,125,-55,25,-11,5,-15,-50,20,-10,4,-2,-5,5,-1,1,-5,-1,4,15,-5,3,-1,7,0,-2,0,3,1,1,1,-3,-2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-110,56,-26,12,-6,0,-29,11,-5,3,3,-2,2,-2,-2,2,14,-4,2,0,-1,-1,-1,2,2,0,-1,-5,1,-1,-3,1,1,-2,-1,1,0,0,0,0,0,0,0,0,210,14,6,2,-6,-10,-21,-1,3,-1,0,2,0,3,-4,-4,0,0,-1,-1,2,2,-2,5,-1,1,-1,-1,1,0,2,0,2,-1,0,0,0,0,-168,-14,-4,-2,0,15,1,-1,1,0,-2,3,4,2,0,1,-1,0,-3,1,1,0,-1,-2,0,1,0,0,0,56,4,0,4,8,-4,-2,0,-1,1,0,0,0,0,0,1,-1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,1,-1,-3,1,1,-2,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[41322311],918918,-162162,28314,-4158,558,54,-126,42,-42,0,-1782,0,-54,0,42,0,42,1782,162,18,-18,-18,-6,-270,0,18,0,18,0,0,0,0,0,15444,-1320,216,-36,-4,0,0,-702,0,18,0,2,0,36,-12,0,0,0,-6,0,0,246,-34,-6,2,-2,0,2,0,2,6,2,-6,12,0,0,-6,0,6,-6237,693,-21,-3,3,-11,-21,0,-42,0,6,0,27,-3,3,-3,0,0,0,49,15,1,-1,1,-2,0,-2,1,3,-9,1,-1,0,-3,-42,-2,-6,2,0,-2,0,-3,4,0,-2,3,3,594,-162,6,18,-6,6,90,0,-6,0,-6,0,0,0,0,0,-36,-4,0,0,0,2,0,0,2,-2,2,9,3,1,3,0,0,0,-1,1,-1,0,0,0,0,0,0,0,525,-35,-15,-7,5,5,0,10,0,2,-3,1,-3,3,-5,3,-1,-1,-2,0,1,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,-216,36,4,0,0,-18,0,-2,0,0,0,0,6,-2,2,0,-2,0,-1,1,-1,2,1,0,0,0,1,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,-6,2,-2,2,0,2,-1,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[41322213],1113840,-221130,38532,-6102,696,30,-180,210,0,27027,-2673,387,-9,3,15,-45,-105,-1188,0,-12,0,12,0,90,0,-6,0,-6,0,0,0,0,0,4212,-1222,216,-18,28,-30,0,567,-49,-9,-9,7,15,0,8,0,0,0,2,0,0,-232,6,-4,10,0,-1,3,-1,-5,-4,0,2,12,-6,0,3,3,0,-3915,405,-83,-27,21,5,45,27,27,7,-9,3,-18,0,-2,0,0,0,0,57,13,1,-3,-7,-3,1,1,0,-2,-7,1,1,-1,-3,-70,-10,2,-2,2,2,2,2,2,-2,2,0,0,1188,0,12,0,-12,0,-90,0,6,0,6,0,0,0,0,0,0,-8,0,0,0,-2,0,0,4,0,-2,18,0,2,0,0,0,0,0,2,-2,0,0,0,0,0,0,0,35,-21,11,-5,3,-5,14,-6,2,-2,2,0,2,-1,-9,3,-1,3,0,0,0,-1,-1,5,-1,1,-1,-1,1,0,-2,0,-2,1,0,0,0,0,-216,-6,4,6,0,9,-3,1,-3,0,0,0,4,-2,0,1,1,0,-1,-1,-1,-1,-1,0,0,0,1,1,0,90,0,-6,0,-6,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,3,-1,3,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[41322115],680680,-160160,29744,-4664,664,80,-160,56,-56,44044,-4136,284,-104,-20,56,-4,56,-2156,292,56,-8,-20,-4,-80,-50,8,-2,16,25,-5,5,-5,-5,-13156,396,84,-28,12,-4,4,1184,-132,0,-4,0,-4,26,6,6,2,2,0,-6,5,-464,72,8,0,0,-20,0,-4,0,-8,0,4,-4,-4,4,8,-4,-8,2970,-90,34,6,-6,-10,-30,-216,-6,4,6,0,9,-3,1,-3,0,0,0,34,-14,-6,2,2,4,-2,0,1,1,6,2,-2,0,6,35,5,-1,1,-1,-1,-1,-1,-1,1,-1,0,0,-44,28,-16,8,-4,4,-20,10,-4,2,-4,-5,1,-1,1,1,14,-6,2,-2,2,0,2,-1,0,0,0,-9,3,-1,3,0,0,0,-1,-1,1,5,-1,1,-1,-1,1,0,-210,-14,-6,-2,6,10,21,1,-3,1,0,-2,0,-3,4,4,0,0,1,1,-2,-2,2,-5,1,-1,1,1,-1,0,-2,0,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,10,2,-2,-2,-5,1,-1,1,1,-4,0,0,-1,-2,0,0,0,1,1,0,0,-35,-5,1,-1,1,1,1,1,1,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
s[413217],205632,-58968,12816,-1944,288,-24,-144,168,0,24948,-3564,108,-36,36,36,-36,-84,0,324,0,-36,0,-12,-270,0,18,0,18,0,0,0,0,0,-11232,1200,0,0,32,-48,0,216,-120,0,0,8,24,72,0,0,0,0,-6,0,0,-96,40,-16,8,0,-12,4,-4,-4,0,4,-6,0,0,0,0,0,0,4212,-288,36,-24,-12,16,36,-162,6,18,-6,6,0,-6,0,-6,0,0,0,8,0,0,0,-8,-4,0,0,2,0,4,0,4,-2,0,42,-8,6,-4,3,1,3,0,-2,0,1,-3,-3,-1188,0,-12,0,12,0,90,0,-6,0,-6,0,0,0,0,0,0,8,0,0,0,2,0,0,-4,0,2,-18,0,-2,0,0,0,0,0,-2,2,0,0,0,0,0,0,0,210,14,6,2,-6,-10,-21,-1,3,-1,0,2,0,3,-4,-4,0,0,-1,-1,2,2,-2,5,-1,1,-1,-1,1,0,2,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-2,0,1,-1,1,-2,2,0,-1,1,1,0,0,9,3,1,3,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,-2,0,-2,1,0,0,0,0,0,0,0,0
s[413125],272272,-58058,12012,-1870,200,46,36,42,0,5005,-2057,129,-13,-43,-17,9,-21,1474,106,18,26,2,10,-248,-26,-12,2,-16,28,4,12,-20,-20,5148,-110,40,-2,-12,-22,0,-699,-29,1,7,-3,11,78,-2,-2,-2,0,-2,4,12,392,14,4,10,0,-19,-1,1,-5,2,2,-4,-12,-6,0,-3,3,0,-3553,327,7,15,15,-9,-9,125,-27,-11,-3,-3,14,6,-2,6,2,-6,8,-77,-5,-5,3,3,1,1,1,-2,-2,7,-1,-1,1,3,22,12,2,0,-5,3,-1,4,-2,0,1,-3,-3,1100,-160,-20,0,12,0,50,20,-2,0,-6,-10,2,-2,2,2,-20,0,-4,0,-2,0,2,-2,4,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84,28,0,-8,4,4,-21,1,3,1,-3,1,-3,-3,10,2,-2,-2,1,-1,1,0,0,-4,-2,0,-1,1,0,1,1,1,1,1,1,0,0,0,-56,14,4,-6,0,-11,-1,1,3,-2,2,-2,4,2,0,1,-1,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,7,-5,3,-1,-1,4,-2,0,1,1,-3,1,1,0,-1,2,0,-1,-1,-1,0,1,6,-4,2,0,3,-1,-1,0,-2,0,1,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[41312412],618800,-141050,29380,-4830,408,30,-20,-70,0,22295,-5225,595,75,-33,15,-5,35,1970,-8,-74,12,-6,0,-157,43,-5,3,3,-16,4,-8,-10,10,4940,-10,8,-6,4,30,0,-775,-7,5,-3,1,-15,62,-4,2,0,-1,-1,-1,8,440,6,-4,-14,0,-13,3,-1,7,2,0,-1,-12,6,0,-3,-3,0,-5775,525,-35,-15,-7,5,5,210,0,10,0,2,-15,-3,1,-3,3,3,-6,-105,-5,3,-1,-1,0,-2,0,-3,1,5,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2430,-216,-6,4,-10,0,-27,9,-3,1,5,0,0,0,0,0,-6,4,6,0,-3,1,-3,0,-2,0,1,15,-1,-1,-1,3,-1,0,-1,-1,0,-8,-4,0,-2,2,0,2,-525,35,15,7,-5,-5,0,-10,0,-2,3,-1,3,-3,5,-3,1,1,2,0,-1,-1,-1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,-8,6,-4,2,0,-5,3,-1,-1,-2,0,1,4,-2,0,1,1,0,-3,1,1,0,-1,2,0,-1,-1,-1,0,35,-5,-5,3,3,5,1,1,2,-2,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,3,-1,-1,-2,0,1,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[41312314],583440,-150150,32604,-5610,456,50,20,14,0,41613,-7095,933,105,-51,-7,5,-7,528,-120,-120,24,0,8,132,78,-12,6,-12,-48,6,-12,15,15,-8580,990,-120,-22,-12,-10,0,285,21,21,5,-3,5,-48,-12,0,-4,6,0,6,-12,-216,-6,4,6,0,9,-3,1,-3,0,0,0,4,-2,0,1,1,0,-165,75,-21,-5,11,-5,-5,-57,15,3,-5,-1,-12,0,0,4,-3,3,-3,35,-5,-5,3,3,5,1,1,2,-2,-1,-1,-1,-1,-1,-20,0,4,0,-2,0,-2,-2,0,0,0,0,0,1320,-48,8,8,8,0,-84,-6,-4,2,-4,6,0,2,-3,-3,20,0,-4,0,2,0,2,2,0,0,0,10,2,-2,-2,1,-1,1,0,0,0,-4,2,0,-1,-1,0,1,-759,-7,5,-3,1,1,54,-4,2,0,3,-1,-1,6,-5,3,-1,-1,-2,0,1,1,1,-4,-2,0,-1,1,0,1,-3,1,1,0,-1,4,0,-2,216,6,-4,-6,0,-9,3,-1,3,0,0,0,-4,2,0,-1,-1,0,1,1,1,1,1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20,0,4,0,-2,0,-2,-2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,-2,0,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
s[41312216],333200,-100450,24220,-4270,392,70,20,-70,0,41405,-7525,805,35,-67,-5,5,35,980,98,-56,38,-4,10,-133,17,-17,5,-13,-4,8,4,-10,-10,-16940,2310,-168,-14,-4,30,0,175,-63,15,1,-1,-15,28,-6,0,-2,7,-3,3,4,-280,14,4,-14,0,-7,-1,1,7,-4,2,-1,12,6,0,3,-3,0,5775,-525,35,15,7,-5,-5,-210,0,-10,0,-2,15,3,-1,3,-3,-3,6,105,5,-3,1,1,0,2,0,3,-1,-5,-1,-1,-2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1330,56,-14,-4,-10,0,77,11,1,-1,5,-10,2,-2,2,2,-14,-4,6,0,1,-1,-3,-2,-2,0,1,-15,1,1,1,-3,1,0,1,1,0,8,-4,0,2,2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,14,4,2,0,-15,-1,1,-1,0,2,-3,-4,-2,0,-1,1,0,3,-1,-1,0,1,2,0,-1,0,0,0,-70,-10,-2,2,2,5,-1,1,-1,-1,4,0,0,1,2,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,-2,-2,1,-1,1,0,0,0,1,0,0,0,0,0,0,0,-3,1,1,0,-1,0,0,0,0,0,0,0
