Unnamed: 0_level_0,[118],[21116],[22114],[23112],[24110],[2518],[2616],[2714],[2812],[29],[31115],[3121113],[3122111],[312319],[312417],[312515],[312613],[312711],[32112],[3221110],[322218],[322316],[322414],[322512],[3226],[3319],[332117],[332215],[332313],[332411],[3416],[342114],[342212],[3423],[3513],[352111],[36],[41114],[4121112],[4122110],[412318],[412416],[412514],[412612],[4127],[4131111],[41312119],[41312217],[41312315],[41312413],[41312511],[413218],[41322116],[41322214],[41322312],[413224],[413315],[41332113],[41332211],[413412],[413421],[42110],[422118],[422216],[422314],[422412],[4225],[423117],[42312115],[42312213],[42312311],[423214],[42322112],[423222],[423311],[4316],[432114],[432212],[4323],[433113],[43312111],[4332],[4412],[4421],[51113],[5121111],[512219],[512317],[512415],[512513],[512611],[5131110],[51312118],[51312216],[51312314],[51312412],[513125],[513217],[51322115],[51322213],[51322311],[513314],[51332112],[513322],[513411],[514119],[51412117],[51412215],[51412313],[51412411],[51413116],[5141312114],[5141312212],[51413123],[51413213],[5141322111],[514133],[514215],[51422113],[51422211],[51423112],[51423121],[514311],[5218],[522116],[522214],[522312],[5224],[523115],[52312113],[52312211],[523212],[523221],[524114],[52412112],[524122],[52413111],[5242],[5313],[532111],[5331],[61112],[6121110],[612218],[612316],[612414],[612512],[6126],[613119],[61312117],[61312215],[61312313],[61312411],[613216],[61322114],[61322212],[613223],[613313],[61332111],[6134],[614118],[61412116],[61412214],[61412312],[614124],[61413115],[6141312113],[6141312211],[61413212],[61413221],[614214],[61422112],[614222],[61423111],[6143],[615117],[61512115],[61512213],[61512311],[61513114],[6151312112],[61513122],[61513211],[61514113],[6151412111],[61514131],[615212],[615221],[6216],[622114],[622212],[6223],[623113],[62312111],[6232],[624112],[624121],[625111],[63],[71111],[712119],[712217],[712315],[712413],[712511],[713118],[71312116],[71312214],[71312312],[713124],[713215],[71322113],[71322211],[713312],[713321],[714117],[71412115],[71412213],[71412311],[71413114],[7141312112],[71413122],[71413211],[714213],[71422111],[714231],[715116],[71512114],[71512212],[715123],[71513113],[7151312111],[715132],[71514112],[71514121],[715211],[716115],[71612113],[71612211],[71613112],[71613121],[71614111],[716151],[7214],[722112],[7222],[723111],[7241],[81110],[812118],[812216],[812314],[812412],[8125],[813117],[81312115],[81312213],[81312311],[813214],[81322112],[813222],[813311],[814116],[81412114],[81412212],[814123],[81413113],[8141312111],[814132],[814212],[814221],[815115],[81512113],[81512211],[81513112],[81513121],[81514111],[8152],[816114],[81612112],[816122],[81613111],[816141],[817113],[81712111],[817131],[8212],[8221],[9119],[912117],[912215],[912313],[912411],[913116],[91312114],[91312212],[913123],[913213],[91322111],[9133],[914115],[91412113],[91412211],[91413112],[91413121],[914211],[915114],[91512112],[915122],[91513111],[915141],[916113],[91612111],[916131],[917112],[917121],[918111],[92],[10118],[1012116],[1012214],[1012312],[10124],[1013115],[101312113],[101312211],[1013212],[1013221],[1014114],[101412112],[1014122],[101413111],[10142],[1015113],[101512111],[1015131],[1016112],[1016121],[1017111],[10181],[11117],[1112115],[1112213],[1112311],[1113114],[111312112],[1113122],[1113211],[1114113],[111412111],[1114131],[1115112],[1115121],[1116111],[11171],[12116],[1212114],[1212212],[12123],[1213113],[121312111],[12132],[1214112],[1214121],[1215111],[12161],[13115],[1312113],[1312211],[1313112],[1313121],[1314111],[13151],[14114],[1412112],[14122],[1413111],[14141],[15113],[1512111],[15131],[16112],[16121],[17111],[181]
s[14122],4641,2639,1365,619,233,71,29,35,49,63,1911,923,375,115,23,11,23,35,594,206,42,-2,2,14,26,96,2,-12,-2,8,-15,-13,-3,7,-9,-1,6,1365,615,225,59,13,15,25,35,375,111,15,-1,7,15,42,-6,-6,2,10,-12,-6,0,-3,3,225,55,5,3,9,15,15,-5,-1,3,-6,-2,2,0,5,-1,1,3,-1,-1,2,1,-1,936,384,120,24,8,16,24,216,48,0,0,8,16,9,-9,-3,3,-9,-3,3,0,120,20,0,4,8,0,-4,0,4,-3,-1,3,0,0,0,0,0,0,56,4,0,4,8,-4,-2,0,-1,1,0,0,0,0,0,1,-1,1,616,224,56,8,8,16,24,112,14,-4,2,8,-5,-7,-1,5,-5,-1,4,56,4,0,4,8,-4,-2,0,-1,1,0,0,0,0,0,21,-1,1,3,-3,-1,1,0,1,-1,1,1,-1,5,-1,1,3,-1,-1,2,1,-1,0,0,385,119,21,3,9,15,49,-1,-3,3,9,-8,-4,0,-2,2,21,-1,1,3,-3,-1,1,0,1,-1,1,5,-1,1,3,-1,-1,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,225,55,5,3,9,15,15,-5,-1,3,-6,-2,2,0,5,-1,1,3,-1,-1,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,120,20,0,4,8,0,-4,0,4,-3,-1,3,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,0,0,56,4,0,4,8,-4,-2,0,-1,1,0,0,0,0,0,1,-1,1,1,-1,0,0,21,-1,1,3,-3,-1,1,0,1,-1,1,1,-1,0,0,5,-1,1,3,-1,-1,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,0,0
s[1412112],7020,3900,1924,780,204,-20,-60,-36,-20,-36,2925,1365,505,105,-27,-35,-15,-15,945,315,49,-21,-15,-5,-15,189,21,-11,-3,-3,9,-3,1,-3,0,0,0,2080,892,280,28,-32,-20,-8,-20,595,163,7,-17,-5,-5,91,1,-5,1,-5,1,1,1,1,1,352,72,-8,-8,0,-8,37,-3,1,1,1,3,1,1,12,0,4,0,3,3,3,4,4,1430,550,134,-10,-26,-10,-10,350,70,-10,-10,-2,-10,35,-5,-1,-1,-1,1,-1,-1,190,22,-10,-2,-2,10,-2,2,-2,1,1,1,2,2,2,2,2,2,90,0,-6,0,-6,0,0,0,0,0,0,2,0,0,2,0,0,0,945,315,49,-21,-15,-5,-15,189,21,-11,-3,-3,9,-3,1,-3,0,0,0,91,1,-5,1,-5,1,1,1,1,1,1,3,1,1,3,35,-5,-1,-1,-1,1,-1,-1,1,1,1,0,0,9,-3,1,-3,0,0,0,1,1,-1,0,594,162,6,-18,-6,-6,90,0,-6,0,-6,0,0,0,0,0,36,-4,0,0,0,2,0,0,2,2,2,9,-3,1,-3,0,0,0,1,1,-1,0,0,0,0,0,0,0,-1,1,-1,-1,1,350,70,-10,-10,-2,-10,35,-5,-1,-1,-1,1,-1,-1,10,-2,2,-2,1,1,1,2,2,0,0,0,0,0,0,0,-1,1,-1,-1,1,0,0,0,0,0,189,21,-11,-3,-3,9,-3,1,-3,0,0,0,1,1,1,1,1,1,-1,1,-1,-1,1,0,0,0,0,0,-1,0,90,0,-6,0,-6,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,-1,0,35,-5,-1,-1,-1,1,-1,-1,1,1,1,0,0,-1,0,9,-3,1,-3,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,0,0,0,0,0,-1,0
s[14114],2380,1260,560,168,-12,-60,-40,0,28,28,1015,441,131,-3,-33,-15,11,21,352,108,8,-12,0,12,8,94,18,2,6,6,25,9,5,-3,10,0,-5,714,274,54,-26,-30,-6,14,14,219,49,-9,-11,3,9,48,4,0,4,0,12,4,0,3,-5,124,12,-16,-8,4,4,19,-3,-1,1,4,0,-4,-2,2,-6,-2,-2,-1,-3,-4,-4,-4,495,165,15,-27,-17,5,15,135,21,-9,-3,7,5,27,3,3,3,9,3,-3,0,69,-1,-11,-1,5,9,-1,1,-1,3,-1,-3,-1,-3,-1,-1,-3,-3,35,-5,-5,3,3,5,1,1,2,-2,-1,-1,-1,-1,-1,0,0,0,330,90,-6,-22,-6,10,10,78,6,-6,2,6,15,3,3,-1,6,0,-3,34,-6,-6,2,2,4,0,0,1,-3,-2,-2,-2,-2,-2,15,-5,-1,3,3,1,-1,0,-1,-1,-1,0,0,5,-3,1,1,2,0,-1,-1,-1,0,1,210,42,-14,-14,2,10,42,0,-2,4,2,9,3,1,3,-3,14,-6,-2,2,2,0,-2,-1,-2,-2,-2,5,-3,1,1,2,0,-1,-1,-1,0,1,-1,1,1,-1,-1,1,0,0,0,0,0,126,14,-14,-6,6,6,21,-1,1,3,6,2,-2,0,4,-4,0,0,1,-1,-2,-2,-2,1,-1,1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,70,0,-10,0,6,10,0,2,0,4,0,-2,0,-2,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,1,35,-5,-5,3,3,5,1,1,2,-2,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,15,-5,-1,3,3,1,-1,0,-1,-1,-1,0,0,0,1,5,-3,1,1,2,0,-1,-1,-1,0,1,1,-1,1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,1
s[13151],5508,2988,1560,792,396,196,96,48,20,-36,1728,846,408,198,96,46,24,6,405,189,93,45,21,13,-3,81,45,21,9,9,27,9,3,9,0,0,0,1014,462,210,98,46,22,10,-22,186,84,42,20,10,4,33,21,9,5,1,15,3,3,-3,3,60,28,16,8,4,-12,12,10,4,2,9,1,1,-3,6,6,2,-6,6,0,-3,4,-4,573,243,105,47,21,11,1,78,36,18,8,6,-4,15,9,3,5,6,0,6,-3,9,7,5,3,1,6,4,2,0,3,1,0,5,3,1,2,0,1,-12,-2,0,2,-4,3,1,3,0,4,4,2,0,1,0,3,3,3,297,117,49,21,9,5,-15,27,15,7,3,3,9,3,1,3,0,0,0,-7,1,1,1,-7,5,1,1,-1,1,5,1,-3,-1,-3,-13,-3,-1,1,2,0,2,-1,3,1,0,2,2,-9,-3,-1,-3,0,0,0,1,-1,1,0,132,48,20,8,4,0,6,6,2,2,-2,6,0,2,-3,3,-8,0,0,0,4,0,0,-2,4,0,-2,-8,-2,0,-2,1,1,1,2,0,2,-4,-2,0,-1,1,0,1,-1,-1,-1,-1,-1,42,14,6,2,2,-10,0,2,0,2,3,-1,3,-3,-4,0,0,-4,2,0,-1,2,-2,-3,-1,1,0,2,1,2,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-2,0,-6,1,-1,1,-2,2,2,0,-2,-1,-2,1,1,1,0,0,0,0,-14,-4,-2,0,1,-1,1,-2,2,0,-1,1,1,0,0,-9,-3,-1,-3,0,0,0,1,-1,1,0,-4,-2,0,-1,1,0,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
s[1314111],22848,11648,5488,2368,928,320,80,0,0,0,7098,3068,1198,424,130,20,-10,0,1518,518,166,46,-2,-10,-10,168,56,16,-8,-8,24,8,-8,-8,6,-4,6,4368,1728,608,192,48,0,0,0,738,216,62,12,-6,0,42,18,2,-6,-6,12,0,-4,0,0,288,64,16,0,0,0,-6,4,-2,0,6,-2,-2,0,-16,0,0,0,2,0,2,0,0,2573,923,293,83,13,-5,5,323,83,23,-1,-5,-5,8,8,-4,-4,8,-4,-4,-1,83,13,3,-3,3,-7,1,-3,-3,2,-2,2,-7,-1,1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1408,448,128,32,0,0,0,112,28,8,-4,0,4,4,-4,-4,4,-2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22,-2,-2,2,2,-2,-2,-1,0,0,0,-2,-2,-16,0,0,0,2,0,2,0,0,-1,0,693,189,49,9,-3,5,21,9,1,-3,-3,6,0,-2,0,0,-21,-1,-1,3,3,-1,-1,0,1,1,1,-17,-1,-1,-1,1,-1,1,-1,-1,-2,-6,0,2,0,0,0,-1,0,0,0,0,0,288,64,16,0,0,0,-6,4,-2,0,6,-2,-2,0,-16,0,0,0,2,0,2,0,0,-7,-1,1,-1,-1,-1,-2,0,0,0,0,0,1,1,1,0,0,84,14,4,-2,4,-6,2,-2,-2,3,-1,3,-6,0,2,0,0,0,-1,-1,-1,-1,-1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21,-1,-1,3,3,-1,-1,0,1,1,1,-1,-1,0,0,-16,0,0,0,2,0,2,0,0,-1,0,-6,0,2,0,0,0,-1,0,0,0,0,0,1,1,1,0,0,0,0
s[1313121],29172,14300,6292,2420,804,252,100,52,20,-36,9009,3575,1177,311,81,39,25,7,1815,455,67,11,15,15,-5,84,-28,-8,8,12,-45,-7,7,5,-3,5,-6,5720,2068,600,140,40,20,8,-20,935,181,15,5,7,5,-7,-23,-3,5,1,-22,-2,6,-1,1,432,56,0,0,0,-8,-27,-13,-3,3,-9,-1,3,0,-20,-8,-4,0,-5,1,1,-4,4,3432,1100,272,60,24,12,0,414,50,2,6,6,-6,-30,-10,2,6,-6,2,2,0,160,8,0,0,0,-20,-4,0,0,-2,2,-2,-8,-4,0,-2,2,0,42,0,2,0,-6,-6,0,2,0,0,0,-2,0,0,2,2,0,-1,1925,525,105,25,13,5,-15,140,0,0,4,4,-25,-3,3,1,-1,3,-4,35,-5,-1,-1,-5,-10,-2,2,-1,1,-3,-3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,1,-1,-3,1,1,-2,-1,1,0,0,990,216,34,12,6,0,21,-9,1,3,-3,-12,0,4,0,0,-6,-4,-2,0,-3,-1,1,0,-2,0,1,-5,1,-1,-3,1,1,-2,-1,1,0,0,0,0,0,0,0,0,3,-1,-1,0,1,450,70,10,6,2,-10,-15,-5,1,3,-3,1,1,0,-10,-2,-2,-2,-1,1,-1,-2,2,0,0,0,0,0,0,0,3,-1,-1,0,1,2,0,-1,0,0,168,14,4,2,0,-15,-1,1,-1,0,2,-3,-4,-2,0,-1,1,0,3,-1,-1,0,1,2,0,-1,0,0,0,0,42,0,2,0,-6,-6,0,2,0,0,0,-2,0,0,2,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,1,-1,-3,1,1,-2,-1,1,0,0,0,0,0,0,0,0,0,3,-1,-1,0,1,2,0,-1,0,0,0,0
s[1313112],35343,16863,7007,2343,495,-49,-129,-105,-49,63,11088,4224,1232,192,-48,-64,-48,0,2376,576,56,-24,-24,-16,24,216,6,-4,-6,0,-9,3,-1,3,0,0,0,7007,2387,567,35,-49,-45,-25,35,1232,224,0,-16,-16,0,56,-4,0,-4,8,-4,2,0,-1,-1,567,63,-9,-9,-9,15,0,0,0,0,0,0,0,0,-9,3,-1,3,0,0,0,-1,-1,4213,1243,217,-17,-35,-29,1,568,64,-8,-8,-8,16,1,1,1,1,1,1,1,1,217,7,-3,-5,1,-8,4,0,4,1,1,1,-3,3,1,0,0,1,58,-2,2,-2,10,-2,4,2,1,1,2,2,2,2,2,3,3,3,2376,576,56,-24,-24,-16,24,216,6,-4,-6,0,-9,3,-1,3,0,0,0,56,-4,0,-4,8,-4,2,0,-1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-9,3,-1,3,0,0,0,-1,-1,1,0,1232,224,0,-16,-16,0,56,-4,0,-4,8,-4,2,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-8,4,0,4,1,1,1,0,0,2,-4,2,0,-1,-1,0,1,0,0,0,0,0,567,63,-9,-9,-9,15,0,0,0,0,0,0,0,0,-9,3,-1,3,0,0,0,-1,-1,-3,3,1,0,0,1,2,0,0,0,0,0,0,0,0,-1,-1,216,6,-4,-6,0,-9,3,-1,3,0,0,0,-4,2,0,-1,-1,0,1,1,1,1,1,0,0,0,-1,-1,0,0,56,-4,0,-4,8,-4,2,0,-1,-1,0,0,0,0,0,1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,3,-1,3,0,0,0,-1,-1,1,0,-4,2,0,-1,-1,0,1,0,0,0,0,0,0,0,0,-1,-1,0,0
s[1312211],29835,13845,5447,1617,243,-35,15,57,27,-27,9360,3354,824,42,-48,10,24,-6,1971,369,-37,-39,3,1,-21,135,-51,-25,-3,-9,-36,-12,-4,-12,0,0,0,6019,1925,375,-7,-5,29,15,-15,1066,140,-30,-4,10,-4,37,-25,-3,-1,-11,-11,-1,-3,4,-4,543,49,-5,13,7,-7,12,-2,4,-2,3,1,-5,3,15,9,3,-3,6,0,-3,3,-3,3640,980,112,-28,8,20,0,490,14,-26,2,2,-10,-14,-16,-2,-4,-5,-1,-5,4,224,0,0,8,0,-4,0,0,-4,2,0,-1,8,4,0,2,-2,0,70,-10,2,2,-2,-5,-1,-1,1,-1,4,0,0,1,-2,0,0,0,2079,441,7,-15,15,9,-9,189,-21,-11,3,-3,-18,-6,-2,-6,0,0,0,77,-5,5,3,-3,-1,1,-1,2,-2,7,1,-1,1,-3,14,-4,2,0,-1,-1,-1,2,2,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,1100,160,-20,0,12,0,50,-20,-2,0,-6,-10,-2,-2,2,-2,20,0,4,0,2,0,-2,2,4,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,525,35,-15,7,5,-5,0,-10,0,-2,-3,-1,-3,3,5,3,1,-1,2,0,-1,1,-1,0,0,0,0,0,0,0,1,-1,1,1,-1,0,0,0,-1,1,216,-6,-4,6,0,-9,-3,-1,-3,0,0,0,4,2,0,1,-1,0,1,-1,1,1,-1,0,0,0,-1,1,0,0,70,-10,2,2,-2,-5,-1,-1,1,-1,4,0,0,1,-2,0,0,0,-1,1,0,0,14,-4,2,0,-1,-1,-1,2,2,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,0,0,0,-1,1,0,0
s[1312113],24192,10752,3808,768,-192,-256,-96,0,0,0,7812,2640,508,-96,-108,-16,12,0,1836,360,-20,-24,12,8,12,270,24,10,12,6,36,12,4,12,0,0,0,4928,1408,128,-128,-64,0,0,0,968,112,-40,-8,8,0,104,4,8,4,8,14,4,2,-4,4,448,0,-32,0,0,0,28,0,4,0,4,0,4,-2,0,0,0,0,0,0,0,0,0,3002,692,-22,-92,-22,4,-6,482,20,-22,4,2,4,41,5,5,1,5,-1,5,-4,188,-22,-12,2,-4,8,2,0,2,-1,-1,-1,-2,0,-2,-2,0,0,62,-18,-2,-2,-2,2,0,-2,-4,0,-2,-2,-2,-2,-2,-3,-3,-3,1728,288,-64,-48,0,0,0,216,-6,-4,6,0,18,6,2,6,0,0,0,64,-16,0,0,0,4,2,0,-2,2,0,0,0,0,0,13,-7,1,-3,1,-1,1,-2,-1,-1,-1,-2,-2,0,0,0,0,0,0,0,0,0,0,0,924,84,-56,-16,4,-4,84,-6,4,2,4,9,3,1,-3,3,14,-6,2,-2,2,0,2,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,0,0,0,0,0,448,0,-32,0,0,0,28,0,4,0,4,0,4,-2,0,0,0,0,0,0,0,0,0,-2,0,-2,-2,0,0,-2,0,0,0,0,0,0,0,0,0,0,189,-21,-11,3,-3,9,3,1,3,0,0,0,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0,64,-16,0,0,0,4,2,0,-2,2,0,0,0,0,0,-1,-1,-1,0,0,1,0,14,-6,2,-2,2,0,2,-1,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,-1,0,0,0,0,0,0,0,0,0,0,1,0
s[13115],6188,2548,728,0,-156,-84,16,56,28,-28,2093,637,65,-63,-27,21,25,-7,572,112,-4,0,12,0,-20,140,28,8,0,-12,41,7,-7,-9,5,-5,5,1274,286,-42,-70,-14,22,14,-14,287,19,-21,-1,7,-5,56,4,0,-4,-8,14,-2,-6,-1,1,108,-28,-24,0,4,-4,9,-7,-3,-3,0,-4,0,0,-14,-10,-2,2,-5,-1,4,-4,4,793,133,-47,-35,9,21,1,163,7,-5,7,3,-9,37,7,1,-5,10,-2,-2,1,49,-19,-7,5,1,7,-1,-1,-1,1,-1,4,-7,-3,1,-1,3,1,23,-7,3,5,-1,8,2,0,2,2,-1,1,3,2,3,3,3,3,462,42,-42,-14,14,10,-10,84,0,0,4,-4,21,3,-3,-5,3,-3,3,14,-14,-2,2,-2,2,-2,-2,-1,1,-6,-2,2,0,2,7,-3,3,1,4,0,0,1,-1,1,2,2,2,1,-1,1,-1,1,-1,1,-1,1,1,-1,252,0,-28,0,12,0,42,0,2,0,-6,12,0,-4,0,0,0,-8,0,0,0,-2,0,0,-4,0,2,2,0,2,0,2,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,126,-14,-14,6,6,-6,21,1,1,-3,6,-2,-2,0,-4,-4,0,0,-1,-1,2,-2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,56,-14,-4,6,0,11,1,-1,-3,2,-2,2,-4,-2,0,-1,1,0,1,1,1,1,1,0,0,0,0,0,0,-1,21,-9,1,3,-3,6,0,-2,0,0,-3,-1,1,0,1,1,1,1,0,0,0,-1,6,-4,2,0,3,-1,-1,0,-2,0,1,1,1,0,-1,1,-1,1,-1,1,-1,1,-1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
s[12161],9996,4900,2352,1120,532,252,120,56,28,84,2352,1078,504,238,112,54,24,14,441,217,105,49,25,9,9,105,49,21,13,1,21,7,9,-5,0,10,15,1078,462,210,98,46,22,10,42,154,84,42,20,10,4,49,21,9,5,1,7,3,3,1,3,28,28,16,8,4,20,28,10,4,2,1,1,1,1,22,6,2,10,-2,0,1,-4,4,441,175,77,35,17,7,5,42,28,14,8,2,4,21,7,5,-1,0,4,-4,6,-7,7,5,3,1,14,4,2,0,-1,1,2,13,3,1,-2,0,-3,-14,0,2,0,2,7,3,-1,1,-3,8,2,0,-1,-2,6,0,-3,133,49,21,9,5,1,21,7,7,3,3,-1,7,1,3,-3,-2,4,7,-7,1,1,1,9,5,1,1,-1,1,5,1,5,-1,1,-7,-1,1,-1,2,2,-2,2,3,1,0,3,-1,-3,-1,1,3,0,2,3,1,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42,-14,-6,-2,-2,10,0,-2,0,-2,-3,1,-3,3,4,0,0,4,-2,0,1,-2,2,3,1,-1,0,-2,-1,-2,1,1,1,1,1,0,0,0,0,0,-42,-14,-6,-2,-2,0,-2,0,-2,-3,1,3,4,0,0,-2,0,-2,3,1,-1,0,-1,1,1,1,0,0,0,0,-28,-10,-4,-2,4,-1,-1,-1,-1,-1,2,0,2,-1,0,2,0,-1,1,1,0,0,-14,-6,-2,-2,-2,0,-2,1,0,0,0,1,-1,1,0,-5,-3,-1,1,-2,0,1,-1,1,0,1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
s[1215111],53040,23920,10088,3992,1472,480,120,8,-48,-48,12090,4654,1706,590,170,30,-6,-34,1794,634,218,50,2,-6,-6,228,88,8,-4,-4,48,-8,-4,-4,-15,-5,-15,6084,2100,700,220,52,4,-20,-20,606,210,70,10,-2,-14,78,30,-2,-2,-2,18,-6,-2,-6,-6,72,40,16,0,-8,-8,30,10,-2,-6,6,-2,-2,0,20,4,-4,-4,2,-2,2,0,0,2860,880,268,72,12,0,-20,160,64,16,0,0,0,34,4,-2,0,-2,-2,-2,-2,-56,0,0,0,-8,16,0,0,0,-2,0,-2,12,0,-4,0,0,0,-70,-10,-2,2,2,5,-1,1,-1,-1,4,0,0,1,2,0,0,0,1154,314,90,18,2,-6,-6,20,20,0,0,-4,20,-4,0,0,-7,-1,-7,-50,-2,-2,-2,-2,10,-2,-2,-2,-2,6,-2,-2,0,2,-36,-6,0,-2,0,0,0,0,0,-2,0,-1,-1,-12,-4,0,0,-3,-1,-3,-2,-2,-2,-3,330,78,22,2,2,-10,-6,6,-2,2,2,9,-3,1,-3,-3,-20,0,0,-4,4,0,0,1,2,-2,2,-10,-2,2,2,-1,1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84,-14,-4,2,-4,6,-2,2,2,-3,1,-3,6,0,-2,0,0,0,1,1,1,1,1,-1,-1,-1,0,0,0,0,-70,-10,-2,2,2,5,-1,1,-1,-1,4,0,0,1,2,0,0,0,-1,-1,0,0,-35,-5,1,-1,1,1,1,1,1,-1,1,0,0,-1,0,-10,-2,2,2,-1,1,-1,0,0,0,-1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
s[1214121],99144,42120,16092,5508,1728,528,180,108,120,216,22113,7371,2133,567,153,51,45,63,2673,567,117,27,9,15,45,0,0,0,0,0,0,0,0,0,0,0,0,11934,3510,882,210,54,30,42,90,945,135,21,3,9,15,-63,-9,-3,3,9,0,0,0,0,0,180,-12,-8,0,12,28,-51,-9,1,3,-3,3,1,0,-30,-6,6,6,-3,3,-3,0,0,5994,1530,342,78,18,18,30,243,21,3,-3,3,21,-27,-3,-3,-3,0,0,0,0,-36,-20,-8,0,4,-15,-5,1,3,-3,1,0,-10,-2,2,-1,1,0,-56,-10,-8,-2,8,-2,-4,-2,-2,2,-6,0,2,0,0,-6,0,3,2673,567,117,27,9,15,45,0,0,0,0,0,0,0,0,0,0,0,0,-63,-9,-3,3,9,0,0,0,0,0,-3,3,1,0,-3,-27,-3,-3,-3,0,0,0,0,-3,1,0,-2,2,0,0,0,0,0,0,0,0,0,0,0,990,162,34,6,6,10,-42,0,-2,0,6,6,0,-2,0,0,-36,-4,0,0,0,2,0,0,-2,2,-2,-5,-3,-1,1,-2,0,1,-1,1,0,6,0,-2,0,0,0,1,3,1,-1,0,-1,252,28,8,0,4,20,-21,1,-1,-3,3,1,-1,0,-10,-2,2,2,-1,1,-1,0,0,2,-2,-2,-1,1,0,2,3,1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42,0,-2,0,6,6,0,-2,0,0,0,2,0,0,-2,-2,0,1,0,0,0,0,-21,1,-1,-3,3,1,-1,0,-1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,-2,0,0,0,1,3,1,-1,0,-1,0,0,0,0,0,0,0
